,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
22,RT @MrGreenEco: (IAQ) Indoor Air Quality and It’s Impacts On Your #Health https://t.co/H4o0pjBtcx #savetheplanet #hemp,RT MrGreenEco IAQ Indoor Air Quality and It’s Impacts On Your Health httpstcoHopjBtcx savetheplanet hemp,"['rt', 'mrgreeneco', 'iaq', 'indoor', 'air', 'quality', 'and', 'it', 's', 'impacts', 'on', 'your', 'health', 'httpstcohopjbtcx', 'savetheplanet', 'hemp']","['rt', 'mrgreeneco', 'iaq', 'indoor', 'air', 'quality', 'impacts', 'health', 'httpstcohopjbtcx', 'savetheplanet', 'hemp']","['rt', 'mrgreeneco', 'iaq', 'indoor', 'air', 'qualiti', 'impact', 'health', 'httpstcohopjbtcx', 'savetheplanet', 'hemp']","['rt', 'mrgreeneco', 'iaq', 'indoor', 'air', 'quality', 'impact', 'health', 'httpstcohopjbtcx', 'savetheplanet', 'hemp']"
23,"RT @botelhobes: O governo podia era ir levar no cu!
Se tivesse minimamente preocupado não estava a pensar investir mais do que o colar de S…","RT botelhobes O governo podia era ir levar no cu
Se tivesse minimamente preocupado não estava a pensar investir mais do que o colar de S…","['rt', 'botelhobes', 'o', 'governo', 'podia', 'era', 'ir', 'levar', 'no', 'cu', 'se', 'tivesse', 'minimamente', 'preocupado', 'não', 'estava', 'a', 'pensar', 'investir', 'mais', 'do', 'que', 'o', 'colar', 'de', 's', '']","['rt', 'botelhobes', 'governo', 'podia', 'era', 'ir', 'levar', 'cu', 'se', 'tivesse', 'minimamente', 'preocupado', 'não', 'estava', 'pensar', 'investir', 'mais', 'que', 'colar', 'de', '']","['rt', 'botelhob', 'governo', 'podia', 'era', 'ir', 'levar', 'cu', 'se', 'tivess', 'minimament', 'preocupado', 'não', 'estava', 'pensar', 'investir', 'mai', 'que', 'colar', 'de', '']","['rt', 'botelhobes', 'governo', 'podium', 'era', 'ir', 'levar', 'cu', 'se', 'tivesse', 'minimamente', 'preocupado', 'não', 'estava', 'pensar', 'investir', 'mais', 'que', 'colar', 'de', '']"
24,RT @fastgirl600rr: #savetheplanet https://t.co/0Uw4L49o2F,RT fastgirlrr savetheplanet httpstcoUwLoF,"['rt', 'fastgirlrr', 'savetheplanet', 'httpstcouwlof']","['rt', 'fastgirlrr', 'savetheplanet', 'httpstcouwlof']","['rt', 'fastgirlrr', 'savetheplanet', 'httpstcouwlof']","['rt', 'fastgirlrr', 'savetheplanet', 'httpstcouwlof']"
25,Love this simple message on my sons coat to pass it on rather than throw away. Well done @TOG24Official a lot of companies should put this to encourage hand-me downs &amp; reduce waste #savetheplanet https://t.co/Gbf5VCXU0p,Love this simple message on my sons coat to pass it on rather than throw away Well done TOGOfficial a lot of companies should put this to encourage handme downs amp reduce waste savetheplanet httpstcoGbfVCXUp,"['love', 'this', 'simple', 'message', 'on', 'my', 'sons', 'coat', 'to', 'pass', 'it', 'on', 'rather', 'than', 'throw', 'away', 'well', 'done', 'togofficial', 'a', 'lot', 'of', 'companies', 'should', 'put', 'this', 'to', 'encourage', 'handme', 'downs', 'amp', 'reduce', 'waste', 'savetheplanet', 'httpstcogbfvcxup']","['love', 'simple', 'message', 'sons', 'coat', 'pass', 'rather', 'throw', 'away', 'well', 'done', 'togofficial', 'lot', 'companies', 'put', 'encourage', 'handme', 'downs', 'amp', 'reduce', 'waste', 'savetheplanet', 'httpstcogbfvcxup']","['love', 'simpl', 'messag', 'son', 'coat', 'pass', 'rather', 'throw', 'away', 'well', 'done', 'togoffici', 'lot', 'compani', 'put', 'encourag', 'handm', 'down', 'amp', 'reduc', 'wast', 'savetheplanet', 'httpstcogbfvcxup']","['love', 'simple', 'message', 'son', 'coat', 'pas', 'rather', 'throw', 'away', 'well', 'done', 'togofficial', 'lot', 'company', 'put', 'encourage', 'handme', 'down', 'amp', 'reduce', 'waste', 'savetheplanet', 'httpstcogbfvcxup']"
26,"Don't put it off any longer, download the ErthPoints App and choose to help sustain our environment for the next generation!
https://t.co/6vk7HhJbUC
#Erth
#Rewards4Earth
#ErthPoints
#SavethePlanet
#erth
#erthpoints
#rewards4earth
#r4efoundation https://t.co/XDZB0enyaC","Dont put it off any longer download the ErthPoints App and choose to help sustain our environment for the next generation
httpstcovkHhJbUC
Erth
RewardsEarth
ErthPoints
SavethePlanet
erth
erthpoints
rewardsearth
refoundation httpstcoXDZBenyaC","['dont', 'put', 'it', 'off', 'any', 'longer', 'download', 'the', 'erthpoints', 'app', 'and', 'choose', 'to', 'help', 'sustain', 'our', 'environment', 'for', 'the', 'next', 'generation', 'httpstcovkhhjbuc', 'erth', 'rewardsearth', 'erthpoints', 'savetheplanet', 'erth', 'erthpoints', 'rewardsearth', 'refoundation', 'httpstcoxdzbenyac']","['dont', 'put', 'longer', 'download', 'erthpoints', 'app', 'choose', 'help', 'sustain', 'environment', 'next', 'generation', 'httpstcovkhhjbuc', 'erth', 'rewardsearth', 'erthpoints', 'savetheplanet', 'erth', 'erthpoints', 'rewardsearth', 'refoundation', 'httpstcoxdzbenyac']","['dont', 'put', 'longer', 'download', 'erthpoint', 'app', 'choos', 'help', 'sustain', 'environ', 'next', 'gener', 'httpstcovkhhjbuc', 'erth', 'rewardsearth', 'erthpoint', 'savetheplanet', 'erth', 'erthpoint', 'rewardsearth', 'refound', 'httpstcoxdzbenyac']","['dont', 'put', 'longer', 'download', 'erthpoints', 'app', 'choose', 'help', 'sustain', 'environment', 'next', 'generation', 'httpstcovkhhjbuc', 'erth', 'rewardsearth', 'erthpoints', 'savetheplanet', 'erth', 'erthpoints', 'rewardsearth', 'refoundation', 'httpstcoxdzbenyac']"
27,"RT @shaunesden: So, switched toilet paper brand to this bad boy #savetheplanet #savetrees made out of bamboo….having bamboo for your ass is…",RT shaunesden So switched toilet paper brand to this bad boy savetheplanet savetrees made out of bamboo…having bamboo for your ass is…,"['rt', 'shaunesden', 'so', 'switched', 'toilet', 'paper', 'brand', 'to', 'this', 'bad', 'boy', 'savetheplanet', 'savetrees', 'made', 'out', 'of', 'bamboo', 'having', 'bamboo', 'for', 'your', 'ass', 'is', '']","['rt', 'shaunesden', 'switched', 'toilet', 'paper', 'brand', 'bad', 'boy', 'savetheplanet', 'savetrees', 'made', 'bamboo', 'bamboo', 'ass', '']","['rt', 'shaunesden', 'switch', 'toilet', 'paper', 'brand', 'bad', 'boy', 'savetheplanet', 'savetre', 'made', 'bamboo', 'bamboo', 'ass', '']","['rt', 'shaunesden', 'switched', 'toilet', 'paper', 'brand', 'bad', 'boy', 'savetheplanet', 'savetrees', 'made', 'bamboo', 'bamboo', 'as', '']"
28,@apollovs @OctopusEnergy Hope it’s only a 4 minute shower too - setting the example 😂 #saveenergy #savetheplanet 🌍 ♻️,apollovs OctopusEnergy Hope it’s only a  minute shower too  setting the example 😂 saveenergy savetheplanet 🌍 ♻️,"['apollovs', 'octopusenergy', 'hope', 'it', 's', 'only', 'a', 'minute', 'shower', 'too', 'setting', 'the', 'example', 'saveenergy', 'savetheplanet', '']","['apollovs', 'octopusenergy', 'hope', 'minute', 'shower', 'setting', 'example', 'saveenergy', 'savetheplanet', '']","['apollov', 'octopusenergi', 'hope', 'minut', 'shower', 'set', 'exampl', 'saveenergi', 'savetheplanet', '']","['apollovs', 'octopusenergy', 'hope', 'minute', 'shower', 'setting', 'example', 'saveenergy', 'savetheplanet', '']"
29,(IAQ) Indoor Air Quality and It’s Impacts On Your #Health https://t.co/H4o0pjBtcx #savetheplanet #hemp,IAQ Indoor Air Quality and It’s Impacts On Your Health httpstcoHopjBtcx savetheplanet hemp,"['iaq', 'indoor', 'air', 'quality', 'and', 'it', 's', 'impacts', 'on', 'your', 'health', 'httpstcohopjbtcx', 'savetheplanet', 'hemp']","['iaq', 'indoor', 'air', 'quality', 'impacts', 'health', 'httpstcohopjbtcx', 'savetheplanet', 'hemp']","['iaq', 'indoor', 'air', 'qualiti', 'impact', 'health', 'httpstcohopjbtcx', 'savetheplanet', 'hemp']","['iaq', 'indoor', 'air', 'quality', 'impact', 'health', 'httpstcohopjbtcx', 'savetheplanet', 'hemp']"
30,"O governo podia era ir levar no cu!
Se tivesse minimamente preocupado não estava a pensar investir mais do que o colar de São Cajó num gasoduto daqui até paris!
@antoniocostapm #savetheplanet #Cant https://t.co/AKY3vRgxUc","O governo podia era ir levar no cu
Se tivesse minimamente preocupado não estava a pensar investir mais do que o colar de São Cajó num gasoduto daqui até paris
antoniocostapm savetheplanet Cant httpstcoAKYvRgxUc","['o', 'governo', 'podia', 'era', 'ir', 'levar', 'no', 'cu', 'se', 'tivesse', 'minimamente', 'preocupado', 'não', 'estava', 'a', 'pensar', 'investir', 'mais', 'do', 'que', 'o', 'colar', 'de', 'são', 'cajó', 'num', 'gasoduto', 'daqui', 'até', 'paris', 'antoniocostapm', 'savetheplanet', 'cant', 'httpstcoakyvrgxuc']","['governo', 'podia', 'era', 'ir', 'levar', 'cu', 'se', 'tivesse', 'minimamente', 'preocupado', 'não', 'estava', 'pensar', 'investir', 'mais', 'que', 'colar', 'de', 'são', 'cajó', 'num', 'gasoduto', 'daqui', 'até', 'paris', 'antoniocostapm', 'savetheplanet', 'cant', 'httpstcoakyvrgxuc']","['governo', 'podia', 'era', 'ir', 'levar', 'cu', 'se', 'tivess', 'minimament', 'preocupado', 'não', 'estava', 'pensar', 'investir', 'mai', 'que', 'colar', 'de', 'são', 'cajó', 'num', 'gasoduto', 'daqui', 'até', 'pari', 'antoniocostapm', 'savetheplanet', 'cant', 'httpstcoakyvrgxuc']","['governo', 'podium', 'era', 'ir', 'levar', 'cu', 'se', 'tivesse', 'minimamente', 'preocupado', 'não', 'estava', 'pensar', 'investir', 'mais', 'que', 'colar', 'de', 'são', 'cajó', 'num', 'gasoduto', 'daqui', 'até', 'paris', 'antoniocostapm', 'savetheplanet', 'cant', 'httpstcoakyvrgxuc']"
31,#savetheplanet https://t.co/0Uw4L49o2F,savetheplanet httpstcoUwLoF,"['savetheplanet', 'httpstcouwlof']","['savetheplanet', 'httpstcouwlof']","['savetheplanet', 'httpstcouwlof']","['savetheplanet', 'httpstcouwlof']"
32,"RT @Ruy_Jorge_yuR: The world's 1st splash-proof hemp shoes!
https://t.co/y3YCcY6P1e
💦Water repellent
☁️72% less CO2
🌱100% Vegan
📫FREE shipp…","RT RuyJorgeyuR The worlds st splashproof hemp shoes
httpstcoyYCcYPe
💦Water repellent
☁️ less CO
🌱 Vegan
📫FREE shipp…","['rt', 'ruyjorgeyur', 'the', 'worlds', 'st', 'splashproof', 'hemp', 'shoes', 'httpstcoyyccype', 'water', 'repellent', 'less', 'co', 'vegan', 'free', 'shipp', '']","['rt', 'ruyjorgeyur', 'worlds', 'st', 'splashproof', 'hemp', 'shoes', 'httpstcoyyccype', 'water', 'repellent', 'less', 'co', 'vegan', 'free', 'shipp', '']","['rt', 'ruyjorgeyur', 'world', 'st', 'splashproof', 'hemp', 'shoe', 'httpstcoyyccyp', 'water', 'repel', 'less', 'co', 'vegan', 'free', 'shipp', '']","['rt', 'ruyjorgeyur', 'world', 'st', 'splashproof', 'hemp', 'shoe', 'httpstcoyyccype', 'water', 'repellent', 'le', 'co', 'vegan', 'free', 'shipp', '']"
33,RT @9reenpalms: How many alarm bells do we need to wake up? #SaveThePlanet #SaveSoil #ConsciousPlanet #teamseas #ClimateCrisis #climatechan…,RT reenpalms How many alarm bells do we need to wake up SaveThePlanet SaveSoil ConsciousPlanet teamseas ClimateCrisis climatechan…,"['rt', 'reenpalms', 'how', 'many', 'alarm', 'bells', 'do', 'we', 'need', 'to', 'wake', 'up', 'savetheplanet', 'savesoil', 'consciousplanet', 'teamseas', 'climatecrisis', 'climatechan', '']","['rt', 'reenpalms', 'many', 'alarm', 'bells', 'need', 'wake', 'savetheplanet', 'savesoil', 'consciousplanet', 'teamseas', 'climatecrisis', 'climatechan', '']","['rt', 'reenpalm', 'mani', 'alarm', 'bell', 'need', 'wake', 'savetheplanet', 'savesoil', 'consciousplanet', 'teamsea', 'climatecrisi', 'climatechan', '']","['rt', 'reenpalms', 'many', 'alarm', 'bell', 'need', 'wake', 'savetheplanet', 'savesoil', 'consciousplanet', 'teamseas', 'climatecrisis', 'climatechan', '']"
34,"RT @aikonuy: Would you help #SaveThePlanet by stop wearing and buying panties, production of whitch has a negative impacts on a planet with…",RT aikonuy Would you help SaveThePlanet by stop wearing and buying panties production of whitch has a negative impacts on a planet with…,"['rt', 'aikonuy', 'would', 'you', 'help', 'savetheplanet', 'by', 'stop', 'wearing', 'and', 'buying', 'panties', 'production', 'of', 'whitch', 'has', 'a', 'negative', 'impacts', 'on', 'a', 'planet', 'with', '']","['rt', 'aikonuy', 'would', 'help', 'savetheplanet', 'stop', 'wearing', 'buying', 'panties', 'production', 'whitch', 'negative', 'impacts', 'planet', '']","['rt', 'aikonuy', 'would', 'help', 'savetheplanet', 'stop', 'wear', 'buy', 'panti', 'product', 'whitch', 'neg', 'impact', 'planet', '']","['rt', 'aikonuy', 'would', 'help', 'savetheplanet', 'stop', 'wearing', 'buying', 'panty', 'production', 'whitch', 'negative', 'impact', 'planet', '']"
35,RT @FamilieNala: #savetheplanet https://t.co/BmYhggDaZp,RT FamilieNala savetheplanet httpstcoBmYhggDaZp,"['rt', 'familienala', 'savetheplanet', 'httpstcobmyhggdazp']","['rt', 'familienala', 'savetheplanet', 'httpstcobmyhggdazp']","['rt', 'familienala', 'savetheplanet', 'httpstcobmyhggdazp']","['rt', 'familienala', 'savetheplanet', 'httpstcobmyhggdazp']"
36,"RT @aaryangala: 🧵

Normalise repeating clothes/outfits at gigs if you’re an artist/audience or even in daily life.
If you wear an outfit 50…","RT aaryangala 🧵

Normalise repeating clothesoutfits at gigs if you’re an artistaudience or even in daily life
If you wear an outfit …","['rt', 'aaryangala', 'normalise', 'repeating', 'clothesoutfits', 'at', 'gigs', 'if', 'you', 're', 'an', 'artistaudience', 'or', 'even', 'in', 'daily', 'life', 'if', 'you', 'wear', 'an', 'outfit', '']","['rt', 'aaryangala', 'normalise', 'repeating', 'clothesoutfits', 'gigs', 'artistaudience', 'even', 'daily', 'life', 'wear', 'outfit', '']","['rt', 'aaryangala', 'normalis', 'repeat', 'clothesoutfit', 'gig', 'artistaudi', 'even', 'daili', 'life', 'wear', 'outfit', '']","['rt', 'aaryangala', 'normalise', 'repeating', 'clothesoutfits', 'gig', 'artistaudience', 'even', 'daily', 'life', 'wear', 'outfit', '']"
37,RT @XopherPaul: I just did my daily click and helped for free at The https://t.co/6I3Ml43poM Rainforest Site! It's fast. It's easy. It's FR…,RT XopherPaul I just did my daily click and helped for free at The httpstcoIMlpoM Rainforest Site Its fast Its easy Its FR…,"['rt', 'xopherpaul', 'i', 'just', 'did', 'my', 'daily', 'click', 'and', 'helped', 'for', 'free', 'at', 'the', 'httpstcoimlpom', 'rainforest', 'site', 'its', 'fast', 'its', 'easy', 'its', 'fr', '']","['rt', 'xopherpaul', 'daily', 'click', 'helped', 'free', 'httpstcoimlpom', 'rainforest', 'site', 'fast', 'easy', 'fr', '']","['rt', 'xopherpaul', 'daili', 'click', 'help', 'free', 'httpstcoimlpom', 'rainforest', 'site', 'fast', 'easi', 'fr', '']","['rt', 'xopherpaul', 'daily', 'click', 'helped', 'free', 'httpstcoimlpom', 'rainforest', 'site', 'fast', 'easy', 'fr', '']"
38,RT @IssuesOfSafety: Single-use plastic is wreaking havoc on the planet. Here’s what you can do to minimize your impact https://t.co/diLMxNc…,RT IssuesOfSafety Singleuse plastic is wreaking havoc on the planet Here’s what you can do to minimize your impact httpstcodiLMxNc…,"['rt', 'issuesofsafety', 'singleuse', 'plastic', 'is', 'wreaking', 'havoc', 'on', 'the', 'planet', 'here', 's', 'what', 'you', 'can', 'do', 'to', 'minimize', 'your', 'impact', 'httpstcodilmxnc', '']","['rt', 'issuesofsafety', 'singleuse', 'plastic', 'wreaking', 'havoc', 'planet', 'minimize', 'impact', 'httpstcodilmxnc', '']","['rt', 'issuesofsafeti', 'singleus', 'plastic', 'wreak', 'havoc', 'planet', 'minim', 'impact', 'httpstcodilmxnc', '']","['rt', 'issuesofsafety', 'singleuse', 'plastic', 'wreaking', 'havoc', 'planet', 'minimize', 'impact', 'httpstcodilmxnc', '']"
39,RT @stick_cgn: Nippes #stickart#cologne#shark #savetheplanet https://t.co/LWT7QjZSTI,RT stickcgn Nippes stickartcologneshark savetheplanet httpstcoLWTQjZSTI,"['rt', 'stickcgn', 'nippes', 'stickartcologneshark', 'savetheplanet', 'httpstcolwtqjzsti']","['rt', 'stickcgn', 'nippes', 'stickartcologneshark', 'savetheplanet', 'httpstcolwtqjzsti']","['rt', 'stickcgn', 'nipp', 'stickartcologneshark', 'savetheplanet', 'httpstcolwtqjzsti']","['rt', 'stickcgn', 'nippes', 'stickartcologneshark', 'savetheplanet', 'httpstcolwtqjzsti']"
40,RT @goddessfabu: 🌹Happy Spooky Season and Halloween! What is your favorite thing about Fall? #halloween #blackcat #spookyseason #gothic #go…,RT goddessfabu 🌹Happy Spooky Season and Halloween What is your favorite thing about Fall halloween blackcat spookyseason gothic go…,"['rt', 'goddessfabu', 'happy', 'spooky', 'season', 'and', 'halloween', 'what', 'is', 'your', 'favorite', 'thing', 'about', 'fall', 'halloween', 'blackcat', 'spookyseason', 'gothic', 'go', '']","['rt', 'goddessfabu', 'happy', 'spooky', 'season', 'halloween', 'favorite', 'thing', 'fall', 'halloween', 'blackcat', 'spookyseason', 'gothic', 'go', '']","['rt', 'goddessfabu', 'happi', 'spooki', 'season', 'halloween', 'favorit', 'thing', 'fall', 'halloween', 'blackcat', 'spookyseason', 'gothic', 'go', '']","['rt', 'goddessfabu', 'happy', 'spooky', 'season', 'halloween', 'favorite', 'thing', 'fall', 'halloween', 'blackcat', 'spookyseason', 'gothic', 'go', '']"
41,"@JoeParys Take a 👀 on that one 😊
DAPP will be relased this week 😊

Charity based token for climate change solution to make the better world! 🌏

#ClimateBSC #Climate #ClimateToken #ClimateChange #SaveThePlanet
Maybe you choose a foundation and make a donation ? https://t.co/QDkqHZl54p","JoeParys Take a 👀 on that one 😊
DAPP will be relased this week 😊

Charity based token for climate change solution to make the better world 🌏

ClimateBSC Climate ClimateToken ClimateChange SaveThePlanet
Maybe you choose a foundation and make a donation  httpstcoQDkqHZlp","['joeparys', 'take', 'a', 'on', 'that', 'one', 'dapp', 'will', 'be', 'relased', 'this', 'week', 'charity', 'based', 'token', 'for', 'climate', 'change', 'solution', 'to', 'make', 'the', 'better', 'world', 'climatebsc', 'climate', 'climatetoken', 'climatechange', 'savetheplanet', 'maybe', 'you', 'choose', 'a', 'foundation', 'and', 'make', 'a', 'donation', 'httpstcoqdkqhzlp']","['joeparys', 'take', 'one', 'dapp', 'relased', 'week', 'charity', 'based', 'token', 'climate', 'change', 'solution', 'make', 'better', 'world', 'climatebsc', 'climate', 'climatetoken', 'climatechange', 'savetheplanet', 'maybe', 'choose', 'foundation', 'make', 'donation', 'httpstcoqdkqhzlp']","['joepari', 'take', 'one', 'dapp', 'relas', 'week', 'chariti', 'base', 'token', 'climat', 'chang', 'solut', 'make', 'better', 'world', 'climatebsc', 'climat', 'climatetoken', 'climatechang', 'savetheplanet', 'mayb', 'choos', 'foundat', 'make', 'donat', 'httpstcoqdkqhzlp']","['joeparys', 'take', 'one', 'dapp', 'relased', 'week', 'charity', 'based', 'token', 'climate', 'change', 'solution', 'make', 'better', 'world', 'climatebsc', 'climate', 'climatetoken', 'climatechange', 'savetheplanet', 'maybe', 'choose', 'foundation', 'make', 'donation', 'httpstcoqdkqhzlp']"
