,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
80,"#WEMUSTBEUNITED
ALL SLAVES MUST OBEY
#ALLSLAVESMUSTOBEY
#DemocratCities
#ClimateChange
#PutinFault
#PANAMA
https://t.co/nUDpQHycfL https://t.co/VgHuvFgyXh
#ThankATrucker #Freedom
#Agenda2030 #DutchLand #FreedomConvoy
#JustinTrudeau #Démission #RoeVsWade #MarthasVineyard https://t.co/rBocisc7Hk","WEMUSTBEUNITED
ALL SLAVES MUST OBEY
ALLSLAVESMUSTOBEY
DemocratCities
ClimateChange
PutinFault
PANAMA
httpstconUDpQHycfL httpstcoVgHuvFgyXh
ThankATrucker Freedom
Agenda DutchLand FreedomConvoy
JustinTrudeau Démission RoeVsWade MarthasVineyard httpstcorBociscHk","['wemustbeunited', 'all', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcorbocischk']","['wemustbeunited', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcorbocischk']","['wemustbeunit', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratc', 'climatechang', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatruck', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswad', 'marthasvineyard', 'httpstcorbocischk']","['wemustbeunited', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcorbocischk']"
81,RT @CFigueres: Coming back to this once more.  If you don’t understand the impact of #climatechange on developing countries you just cannot…,RT CFigueres Coming back to this once more  If you don’t understand the impact of climatechange on developing countries you just cannot…,"['rt', 'cfigueres', 'coming', 'back', 'to', 'this', 'once', 'more', 'if', 'you', 'don', 't', 'understand', 'the', 'impact', 'of', 'climatechange', 'on', 'developing', 'countries', 'you', 'just', 'cannot', '']","['rt', 'cfigueres', 'coming', 'back', 'understand', 'impact', 'climatechange', 'developing', 'countries', 'cannot', '']","['rt', 'cfiguer', 'come', 'back', 'understand', 'impact', 'climatechang', 'develop', 'countri', 'cannot', '']","['rt', 'cfigueres', 'coming', 'back', 'understand', 'impact', 'climatechange', 'developing', 'country', 'cannot', '']"
82,"RT @CECweb: 📢Do you care about #FoodWaste and #ClimateChange? Of course, you do!

So, join us and @FAONorthAmerica for a #TwitterChat on th…","RT CECweb 📢Do you care about FoodWaste and ClimateChange Of course you do

So join us and FAONorthAmerica for a TwitterChat on th…","['rt', 'cecweb', 'do', 'you', 'care', 'about', 'foodwaste', 'and', 'climatechange', 'of', 'course', 'you', 'do', 'so', 'join', 'us', 'and', 'faonorthamerica', 'for', 'a', 'twitterchat', 'on', 'th', '']","['rt', 'cecweb', 'care', 'foodwaste', 'climatechange', 'course', 'join', 'us', 'faonorthamerica', 'twitterchat', 'th', '']","['rt', 'cecweb', 'care', 'foodwast', 'climatechang', 'cours', 'join', 'us', 'faonorthamerica', 'twitterchat', 'th', '']","['rt', 'cecweb', 'care', 'foodwaste', 'climatechange', 'course', 'join', 'u', 'faonorthamerica', 'twitterchat', 'th', '']"
83,"#WEMUSTBEUNITED
ALL SLAVES MUST OBEY
#ALLSLAVESMUSTOBEY
#DemocratCities
#ClimateChange
#PutinFault
#PANAMA
https://t.co/nUDpQHycfL https://t.co/VgHuvFgyXh
#ThankATrucker #Freedom
#Agenda2030 #DutchLand #FreedomConvoy
#JustinTrudeau #Démission #RoeVsWade #MarthasVineyard https://t.co/zt4BZFRbsp","WEMUSTBEUNITED
ALL SLAVES MUST OBEY
ALLSLAVESMUSTOBEY
DemocratCities
ClimateChange
PutinFault
PANAMA
httpstconUDpQHycfL httpstcoVgHuvFgyXh
ThankATrucker Freedom
Agenda DutchLand FreedomConvoy
JustinTrudeau Démission RoeVsWade MarthasVineyard httpstcoztBZFRbsp","['wemustbeunited', 'all', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcoztbzfrbsp']","['wemustbeunited', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcoztbzfrbsp']","['wemustbeunit', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratc', 'climatechang', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatruck', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswad', 'marthasvineyard', 'httpstcoztbzfrbsp']","['wemustbeunited', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcoztbzfrbsp']"
84,"RT @3esExperience: It is important to continue strengthening youth led movements in the fight against #climatechange
 #YouthVoiceCop27 #KIP…","RT esExperience It is important to continue strengthening youth led movements in the fight against climatechange
 YouthVoiceCop KIP…","['rt', 'esexperience', 'it', 'is', 'important', 'to', 'continue', 'strengthening', 'youth', 'led', 'movements', 'in', 'the', 'fight', 'against', 'climatechange', 'youthvoicecop', 'kip', '']","['rt', 'esexperience', 'important', 'continue', 'strengthening', 'youth', 'led', 'movements', 'fight', 'climatechange', 'youthvoicecop', 'kip', '']","['rt', 'esexperi', 'import', 'continu', 'strengthen', 'youth', 'led', 'movement', 'fight', 'climatechang', 'youthvoicecop', 'kip', '']","['rt', 'esexperience', 'important', 'continue', 'strengthening', 'youth', 'led', 'movement', 'fight', 'climatechange', 'youthvoicecop', 'kip', '']"
85,"RT @PCarterClimate: CARBON CLIMATE CRAZINESS
Mauna Loa Atmospheric CO2 has reached 419.15 ppm (August) (seasonally adjusted mean). 
Increas…","RT PCarterClimate CARBON CLIMATE CRAZINESS
Mauna Loa Atmospheric CO has reached  ppm August seasonally adjusted mean 
Increas…","['rt', 'pcarterclimate', 'carbon', 'climate', 'craziness', 'mauna', 'loa', 'atmospheric', 'co', 'has', 'reached', 'ppm', 'august', 'seasonally', 'adjusted', 'mean', 'increas', '']","['rt', 'pcarterclimate', 'carbon', 'climate', 'craziness', 'mauna', 'loa', 'atmospheric', 'co', 'reached', 'ppm', 'august', 'seasonally', 'adjusted', 'mean', 'increas', '']","['rt', 'pcarterclim', 'carbon', 'climat', 'crazi', 'mauna', 'loa', 'atmospher', 'co', 'reach', 'ppm', 'august', 'season', 'adjust', 'mean', 'increa', '']","['rt', 'pcarterclimate', 'carbon', 'climate', 'craziness', 'mauna', 'loa', 'atmospheric', 'co', 'reached', 'ppm', 'august', 'seasonally', 'adjusted', 'mean', 'increas', '']"
86,"RT @ActionTime: Video of #ClimateChangeisREAL:Despite #GlobalWarming Temps, #Arctic Lakes are Disappearing. Here's Why #ClimateActionNOW #C…",RT ActionTime Video of ClimateChangeisREALDespite GlobalWarming Temps Arctic Lakes are Disappearing Heres Why ClimateActionNOW C…,"['rt', 'actiontime', 'video', 'of', 'climatechangeisrealdespite', 'globalwarming', 'temps', 'arctic', 'lakes', 'are', 'disappearing', 'heres', 'why', 'climateactionnow', 'c', '']","['rt', 'actiontime', 'video', 'climatechangeisrealdespite', 'globalwarming', 'temps', 'arctic', 'lakes', 'disappearing', 'heres', 'climateactionnow', 'c', '']","['rt', 'actiontim', 'video', 'climatechangeisrealdespit', 'globalwarm', 'temp', 'arctic', 'lake', 'disappear', 'here', 'climateactionnow', 'c', '']","['rt', 'actiontime', 'video', 'climatechangeisrealdespite', 'globalwarming', 'temp', 'arctic', 'lake', 'disappearing', 'here', 'climateactionnow', 'c', '']"
87,"RT @JhessetEnano: Heartbreaking video from a farmer in Nueva Ecija, showing the rice paddies that they had worked hard on for months, befor…",RT JhessetEnano Heartbreaking video from a farmer in Nueva Ecija showing the rice paddies that they had worked hard on for months befor…,"['rt', 'jhessetenano', 'heartbreaking', 'video', 'from', 'a', 'farmer', 'in', 'nueva', 'ecija', 'showing', 'the', 'rice', 'paddies', 'that', 'they', 'had', 'worked', 'hard', 'on', 'for', 'months', 'befor', '']","['rt', 'jhessetenano', 'heartbreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddies', 'worked', 'hard', 'months', 'befor', '']","['rt', 'jhessetenano', 'heartbreak', 'video', 'farmer', 'nueva', 'ecija', 'show', 'rice', 'paddi', 'work', 'hard', 'month', 'befor', '']","['rt', 'jhessetenano', 'heartbreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddy', 'worked', 'hard', 'month', 'befor', '']"
88,"Video of #ClimateChangeisREAL:Despite #GlobalWarming Temps, #Arctic Lakes are Disappearing. Here's Why #ClimateActionNOW #ClimateEmergency #ClimateCrisis #ClimateCrisis #IARTG #ClimateChange #Progressives #Dems #ClimateScience #BTRTG #Retweet #SNRTG #Dem https://t.co/HKWrMRCQfN",Video of ClimateChangeisREALDespite GlobalWarming Temps Arctic Lakes are Disappearing Heres Why ClimateActionNOW ClimateEmergency ClimateCrisis ClimateCrisis IARTG ClimateChange Progressives Dems ClimateScience BTRTG Retweet SNRTG Dem httpstcoHKWrMRCQfN,"['video', 'of', 'climatechangeisrealdespite', 'globalwarming', 'temps', 'arctic', 'lakes', 'are', 'disappearing', 'heres', 'why', 'climateactionnow', 'climateemergency', 'climatecrisis', 'climatecrisis', 'iartg', 'climatechange', 'progressives', 'dems', 'climatescience', 'btrtg', 'retweet', 'snrtg', 'dem', 'httpstcohkwrmrcqfn']","['video', 'climatechangeisrealdespite', 'globalwarming', 'temps', 'arctic', 'lakes', 'disappearing', 'heres', 'climateactionnow', 'climateemergency', 'climatecrisis', 'climatecrisis', 'iartg', 'climatechange', 'progressives', 'dems', 'climatescience', 'btrtg', 'retweet', 'snrtg', 'dem', 'httpstcohkwrmrcqfn']","['video', 'climatechangeisrealdespit', 'globalwarm', 'temp', 'arctic', 'lake', 'disappear', 'here', 'climateactionnow', 'climateemerg', 'climatecrisi', 'climatecrisi', 'iartg', 'climatechang', 'progress', 'dem', 'climatesci', 'btrtg', 'retweet', 'snrtg', 'dem', 'httpstcohkwrmrcqfn']","['video', 'climatechangeisrealdespite', 'globalwarming', 'temp', 'arctic', 'lake', 'disappearing', 'here', 'climateactionnow', 'climateemergency', 'climatecrisis', 'climatecrisis', 'iartg', 'climatechange', 'progressive', 'dems', 'climatescience', 'btrtg', 'retweet', 'snrtg', 'dem', 'httpstcohkwrmrcqfn']"
89,👋 @udviklingsmin @ernkrans @brophytalks supporting farmers will reduce poverty and ensure we live in a food secure world. Yet #climatechange is making it difficult for them to persevere because they don’t have the right tools. Will you help them by investing in @CGIAR? 🌽,👋 udviklingsmin ernkrans brophytalks supporting farmers will reduce poverty and ensure we live in a food secure world Yet climatechange is making it difficult for them to persevere because they don’t have the right tools Will you help them by investing in CGIAR 🌽,"['', 'udviklingsmin', 'ernkrans', 'brophytalks', 'supporting', 'farmers', 'will', 'reduce', 'poverty', 'and', 'ensure', 'we', 'live', 'in', 'a', 'food', 'secure', 'world', 'yet', 'climatechange', 'is', 'making', 'it', 'difficult', 'for', 'them', 'to', 'persevere', 'because', 'they', 'don', 't', 'have', 'the', 'right', 'tools', 'will', 'you', 'help', 'them', 'by', 'investing', 'in', 'cgiar', '']","['', 'udviklingsmin', 'ernkrans', 'brophytalks', 'supporting', 'farmers', 'reduce', 'poverty', 'ensure', 'live', 'food', 'secure', 'world', 'yet', 'climatechange', 'making', 'difficult', 'persevere', 'right', 'tools', 'help', 'investing', 'cgiar', '']","['', 'udviklingsmin', 'ernkran', 'brophytalk', 'support', 'farmer', 'reduc', 'poverti', 'ensur', 'live', 'food', 'secur', 'world', 'yet', 'climatechang', 'make', 'difficult', 'persever', 'right', 'tool', 'help', 'invest', 'cgiar', '']","['', 'udviklingsmin', 'ernkrans', 'brophytalks', 'supporting', 'farmer', 'reduce', 'poverty', 'ensure', 'live', 'food', 'secure', 'world', 'yet', 'climatechange', 'making', 'difficult', 'persevere', 'right', 'tool', 'help', 'investing', 'cgiar', '']"
90,"@ChivesChristen @TheTorontoSun @HeleneShaw17 #WEMUSTBEUNITED
ALL SLAVES MUST OBEY
#ALLSLAVESMUSTOBEY
#DemocratCities
#ClimateChange
#PutinFault
#PANAMA
https://t.co/nUDpQHycfL https://t.co/VgHuvFgyXh
#ThankATrucker #Freedom
#Agenda2030 #DutchLand #FreedomConvoy
#JustinTrudeau #Démission #RoeVsWade #MarthasVineyard","ChivesChristen TheTorontoSun HeleneShaw WEMUSTBEUNITED
ALL SLAVES MUST OBEY
ALLSLAVESMUSTOBEY
DemocratCities
ClimateChange
PutinFault
PANAMA
httpstconUDpQHycfL httpstcoVgHuvFgyXh
ThankATrucker Freedom
Agenda DutchLand FreedomConvoy
JustinTrudeau Démission RoeVsWade MarthasVineyard","['chiveschristen', 'thetorontosun', 'heleneshaw', 'wemustbeunited', 'all', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard']","['chiveschristen', 'thetorontosun', 'heleneshaw', 'wemustbeunited', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard']","['chiveschristen', 'thetorontosun', 'heleneshaw', 'wemustbeunit', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratc', 'climatechang', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatruck', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswad', 'marthasvineyard']","['chiveschristen', 'thetorontosun', 'heleneshaw', 'wemustbeunited', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard']"
91,"RT @JhessetEnano: Heartbreaking video from a farmer in Nueva Ecija, showing the rice paddies that they had worked hard on for months, befor…",RT JhessetEnano Heartbreaking video from a farmer in Nueva Ecija showing the rice paddies that they had worked hard on for months befor…,"['rt', 'jhessetenano', 'heartbreaking', 'video', 'from', 'a', 'farmer', 'in', 'nueva', 'ecija', 'showing', 'the', 'rice', 'paddies', 'that', 'they', 'had', 'worked', 'hard', 'on', 'for', 'months', 'befor', '']","['rt', 'jhessetenano', 'heartbreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddies', 'worked', 'hard', 'months', 'befor', '']","['rt', 'jhessetenano', 'heartbreak', 'video', 'farmer', 'nueva', 'ecija', 'show', 'rice', 'paddi', 'work', 'hard', 'month', 'befor', '']","['rt', 'jhessetenano', 'heartbreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddy', 'worked', 'hard', 'month', 'befor', '']"
92,"#WEMUSTBEUNITED
ALL SLAVES MUST OBEY
#ALLSLAVESMUSTOBEY
#DemocratCities
#ClimateChange
#PutinFault
#PANAMA
https://t.co/nUDpQHycfL https://t.co/VgHuvFgyXh
#ThankATrucker #Freedom
#Agenda2030 #DutchLand #FreedomConvoy
#JustinTrudeau #Démission #RoeVsWade #MarthasVineyard https://t.co/OSDQlp8GHY","WEMUSTBEUNITED
ALL SLAVES MUST OBEY
ALLSLAVESMUSTOBEY
DemocratCities
ClimateChange
PutinFault
PANAMA
httpstconUDpQHycfL httpstcoVgHuvFgyXh
ThankATrucker Freedom
Agenda DutchLand FreedomConvoy
JustinTrudeau Démission RoeVsWade MarthasVineyard httpstcoOSDQlpGHY","['wemustbeunited', 'all', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcoosdqlpghy']","['wemustbeunited', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcoosdqlpghy']","['wemustbeunit', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratc', 'climatechang', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatruck', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswad', 'marthasvineyard', 'httpstcoosdqlpghi']","['wemustbeunited', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcoosdqlpghy']"
93,"@Dane__Garcia @BillPlains #WEMUSTBEUNITED
ALL SLAVES MUST OBEY
#ALLSLAVESMUSTOBEY
#DemocratCities
#ClimateChange
#PutinFault
#PANAMA
https://t.co/nUDpQHycfL https://t.co/VgHuvFgyXh
#ThankATrucker #Freedom
#Agenda2030 #DutchLand #FreedomConvoy
#JustinTrudeau #Démission #RoeVsWade #MarthasVineyard https://t.co/aws8QBtUIZ","DaneGarcia BillPlains WEMUSTBEUNITED
ALL SLAVES MUST OBEY
ALLSLAVESMUSTOBEY
DemocratCities
ClimateChange
PutinFault
PANAMA
httpstconUDpQHycfL httpstcoVgHuvFgyXh
ThankATrucker Freedom
Agenda DutchLand FreedomConvoy
JustinTrudeau Démission RoeVsWade MarthasVineyard httpstcoawsQBtUIZ","['danegarcia', 'billplains', 'wemustbeunited', 'all', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcoawsqbtuiz']","['danegarcia', 'billplains', 'wemustbeunited', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcoawsqbtuiz']","['danegarcia', 'billplain', 'wemustbeunit', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratc', 'climatechang', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatruck', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswad', 'marthasvineyard', 'httpstcoawsqbtuiz']","['danegarcia', 'billplains', 'wemustbeunited', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfault', 'panama', 'httpstconudpqhycfl', 'httpstcovghuvfgyxh', 'thankatrucker', 'freedom', 'agenda', 'dutchland', 'freedomconvoy', 'justintrudeau', 'démission', 'roevswade', 'marthasvineyard', 'httpstcoawsqbtuiz']"
94,"RT @JhessetEnano: Heartbreaking video from a farmer in Nueva Ecija, showing the rice paddies that they had worked hard on for months, befor…",RT JhessetEnano Heartbreaking video from a farmer in Nueva Ecija showing the rice paddies that they had worked hard on for months befor…,"['rt', 'jhessetenano', 'heartbreaking', 'video', 'from', 'a', 'farmer', 'in', 'nueva', 'ecija', 'showing', 'the', 'rice', 'paddies', 'that', 'they', 'had', 'worked', 'hard', 'on', 'for', 'months', 'befor', '']","['rt', 'jhessetenano', 'heartbreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddies', 'worked', 'hard', 'months', 'befor', '']","['rt', 'jhessetenano', 'heartbreak', 'video', 'farmer', 'nueva', 'ecija', 'show', 'rice', 'paddi', 'work', 'hard', 'month', 'befor', '']","['rt', 'jhessetenano', 'heartbreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddy', 'worked', 'hard', 'month', 'befor', '']"
